ID,SMILES
201,O=C(CC1=CC=C(O)C2=CC=CC=C12)NC1=CC(NC(=O)C2=CN=CN=C2)=CC=C1
202,N#CC1=CC(COC(=O)C2=CC=C3NC(=O)N(CC4=CC=CC=C4)C3=C2)=CC=C1F
203,O=C(NC1=CN(C2=CC=CC=C2)C(=O)C=C1)C1=CC(O)=NN1C1=CC=CC=C1F
204,COC1=CC=CC(CC(NC(=O)NCCN2N=CC3=CC=CC=C3C2=O)C2=CC=CC=C2)=C1
205,O=C1C2=C(C=C(F)C(F)=C2)C(C2=CC=CC=C2)=NN1C1=C(F)C(CO)=CC=N1
206,O=C(NCC1=CC=C(C2=CNC(=O)C=C2)C=C1)C1=C(F)N(C2=CC=CC=C2)N=C1
207,COC1=CC=C(F)C=C1C1=CN=CC(COC2=CC=C(N3C=CNC3=O)C=C2)=C1
208,O=C(CC1=CC=C(N2C=CC=N2)C=C1)NC1=NC(C2=CC(F)=CC(F)=C2)=CC=N1
209,CN1C=CC(C(NC(=O)C2=CC(C3=CC=CC=C3F)=CN=C2O)C2=CC=CC=C2)=N1
210,CC1=CC=NN=C1C(=O)NC1=CC=CC(NC(=O)C2=CC3=CC(F)=CC=C3C=N2)=C1
211,COC1=CC=C(NC(=O)[C@@H](C)NC(=O)C2=CC=C(C3=CC=CC=C3C3=NNN=N3)C=C2)C=C1
212,N#CC1=C(NC(=O)C(F)(F)/C=C/C2=CC=CC=C2)C=CN(C2=CC=CC=C2)C1=O
213,NC1=CC(C(=O)NC2=CC(F)=C(N3C=CN=C3)C(F)=C2)=NN1C1=CC=C(F)C=C1
214,N#CC1=C(NC(=O)NCC2=CC=C(C3=CNC(=O)C=C3)C=C2)C2=CC=CC=C2N=C1
215,N#CC1=CC(C2=CC=CC=C2)=CC(NC(=O)CNC(=O)C2=CC=C(F)C=C2F)=C1
216,CC1=CC=C(C(O)C2=CC=CC=N2)C=C1NC(=O)C1=CN(C2=CC(O)=CC=C2)N=C1
217,O=C(NC1=CC=CN(C2=CC=CC=C2)C1=O)C1=CC=CC2=CC(O)=CC=C12
218,CC1=NC2=C(C3=CC=C(COC(=O)C4=CC=CC=C4O)C=C3)C=CC=C2C(=O)N1C
219,O=C(NC(CC1=CC=CC=C1)C1=CC=NC=C1)C1=NN(C2=CC=CC=C2)C(=O)C=C1
220,CC1=CC(NC(=O)C2=CC(F)=C(F)C=C2C(=O)C2=CC=CC=C2)=CC(C(N)=O)=C1
221,CN1C=NC=C1C1=CC(F)=CC=C1C(=O)NC1=CC=CN(C2=CC=CC=C2)C1=O
222,O=C(NC1=CC=C2N=CN(C3=CC=CC=C3)C(=O)C2=C1)C(F)(F)C1=CC=CN=C1
223,CN1N=CC=C1C1=C(C(=O)NC2=CC=CC(C3=CC=CC=C3OC(F)(F)F)=C2)N=NN1
224,O=C(NC1=CC=C(C2=CNC(=O)N2)C=C1)C1=CC=CN=C1NC1=CC=CC=C1F
225,CCN1N=C(C(=O)NCC2=CC(OC3=CC=CC(F)=C3)=CC=N2)C2=CC=CC=C2C1=O
226,O=C1NC2=CC=CC=C2C(=O)N1CC1=CC(OC2=CC=C(F)C(F)=C2)=CC=N1
227,O=C(NC1=CC=CC=C1C1=CNC=N1)C1=CN(C2=CC=CC=C2F)C(=O)C=C1
228,NC1=C(C(=O)NCC2=CC=C(C3=CNC(=O)C=C3)C=C2)C=NN1CC1=CC=CC=C1
229,COC(=O)C1=CC=CC2=C1C=NN(CC1=CC=CC=C1OCC1=CC=CC=C1)C2=O
230,COC1=C(C(=O)NCC2=CC=C(C3=CC=C4C=CC=CC4=C3)C=C2)NC(=O)NC1=O
231,O=C(CC1=CC=CN=C1)NC1=CC=C(C(=O)NCC2=CNC3=CC=C(F)C=C23)C=C1
232,CC1=CC(CNC(=O)C2=CN(CC3=CC=CN=C3)N=N2)=CC=C1OC1=CC=C(F)C=C1
233,CN1C=CC(=O)C2=CC(NC(=O)C3=CC=C(OCC4=CC=CC=C4)N=C3)=CC=C21
234,CCC1=C(C(=O)NCC2=CC=CC(C3=CC=CN=C3)=C2)N=NN1CC1=CC=C(F)C=C1
235,NCC(NC(=O)C1=CN(C2=CC=CC=C2)N=C1C1=CC=NC=C1)C1=CC=CC=C1F
236,CC1=C(C(=O)NCC2=CC=C(C3=CC=CC=C3)C=C2F)C=NC2=C1C(=O)N(C)C(=O)N2C
237,O=C(NC1=CN(C2=CC=CC=N2)N=C1)C1=CC=C(OC2=CC=C(F)C=C2)C=N1
238,COC1=CC=C(C(=O)NC2=NN(C3=CC=C(F)C=C3)N=C2)C=C1C1=CC=CC=N1
239,O=C(NC1=CC=C(N2C=CC(=O)N2)C(F)=C1)C1=CN(C2=C(F)C=CC=C2F)N=N1
240,O=C(NC1=CC=CN(C2=CC=CC=C2)C1=O)C1=NOC(COC2=CC=CC=C2)=C1
241,O=C(CCC1=CC2=CC=CC=C2NC1=O)NC1=CN(C2=CC=CC=C2)C(=O)C=C1
242,N#CC1=CN(CCNC(=O)C2=CC=C(C=CC3=CC=C4C=CC=CC4=N3)C=C2)N=C1
243,O=C(NC1=CC=C(OC2=CC=CC=C2)N=C1)C1=C(F)C=C(C2=NNN=N2)C=C1F
244,COC1=CC=CC2=C1NC(C(=O)NC1=CC=C(NC(=O)C3=CC(O)=CC=C3)N=C1)=C2
245,O=C(NCC1=CC=CC(C(=O)OCC2=CC=CC=C2)=C1)NCC1=CC=C2C=CNC2=N1
246,CN1C(=O)OC2=CC(CNC3=CC=CC(CS(=O)(=O)C4=CC=C(F)C=C4F)=C3)=CC=C21
247,O=C(N[C@@H](CCO)C1=CC=C(C2=CC=CC=C2)C=C1)C1=CC2=CC=NC=C2C(O)=N1
248,CC1=CC=C(N2NC(C(=O)NC3=CN(C4=CC=CC=C4)C(=O)C=C3)=CC2=O)C=C1C
249,CCNC(=O)CC1=CC=C(NC(=O)NCC2=CC(OC3=CC=C(F)C(F)=C3)=CC=N2)C=C1
250,O=C(NCC1=CC=CC=C1NS(=O)(=O)C1=CC=CC=C1)C1=CC=NC(C2=NNC=C2)=C1
251,N#CC1=CC(OC2=CC=C(NC(=O)NCC3=CN4C=C(F)C=CC4=N3)C=N2)=CC=C1
252,O=C(NCC1=NOC(C2=CC(F)=CC=C2)=N1)C1=NOC=C1C1=CC=C(F)C=C1F
253,CC1=CC=C(CN2C=CC=C(NC(=O)C3=NC=C(C4=CC=CC=C4)N3C)C2=O)C=C1
254,CC1=NNC(=O)C2=C(NC(=O)C3=CC=C(OC4=CC=C(F)C=C4)C=N3)C=CC=C12
255,O=C(NC1=CN(C2=CC=CC=C2)C(=O)C=C1)C1=CN(C2=CC(Cl)=CC=C2)C=N1
256,O=C1C=CC=CN1CC1=CC=C(C2=CC=CC=C2N2N=NN=C2C(F)(F)F)C=C1
257,O=C(NCC1=NNC(C2=CC=CC=C2)=C1)NC1=CC=CN(C2=CC=CC=C2)C1=O
258,CN1N=C(C(=O)COC(=O)C2=CC(C3=CC(F)=CC=C3)=CN=C2)C2=CC=CC=C21
259,CNC(=O)C1=CC=C(C(=O)NC2=CC=NN2CC2=CC=CC3=CC=CC=C23)C=C1F
260,CN1C=C(COC(=O)C2=CC3=C(NC(=O)C=C3)C(F)=C2)C(C2=CC=C(C#N)C=C2)=N1
261,O=C(NC1=CN(C2=CC=CC=C2)C(=O)C=C1)C1=C(C2=CC=CC=C2)N(CCO)N=C1
262,O=C(NC1=CC=CC(N2N=NNC2=O)=C1)C1=CC=C(C2=CC=CC=C2)C=C1F
263,N#CC1=CC=C(CN(C(=O)C2=CC=NN2C2=CC=NC=C2)C2=CC=CC=C2)C=C1
264,O=C(NCC1=CC=C(OC2=CC=CN=C2)C(F)=C1)C1=CC(O)=NC2=CN=CC=C12
265,NC(=O)C(NC(=O)C1=CN=CN1C1=CC=C(F)C=C1)C1=CC=C2C=CC=CC2=C1
266,O=C(OCC1=CC=C(OCC2=CC=CC=C2)N=C1)C1=CC=C2C=NNC(=O)C2=C1
267,O=C(NC1=CC=C(OCC2=CC=CC=N2)N=C1)C1=CC(=O)N(C2=CC=CC=C2)N1
268,O=C(NCC1=CC=CC(C2=CC=CO2)=C1)C1=NN(C2=CC=C(F)C=C2)C=C1O
269,O=C(NC1=CC=C(C2=CNC(=O)N2)C=C1)NC1=CC(F)=C(N2C=CN=C2)C(F)=C1
270,O=C(NCCC1=CNC2=CC(F)=CC(F)=C12)C1=NN(C2=CC=CC(F)=C2)C=C1O
271,"CCOC(=O)[C@@]1(F)CN(C(=O)C2=CC=C(C3=CC=CC=C3C#N)C=C2)C[C@@H]1C1=CC=CN=C1 |&1:5,26|"
272,CC(=O)NC1=CC=C(OC2=CC=C(C(=O)NC3=CC=CC4=CN=NC=C34)C=C2)N=C1
273,COC1=CC(C(=O)NC2=C(C#N)C(=O)N(C3=CC=CC=C3)C=C2)=C2OC=CC2=C1
274,O=C(CCC1=CN=CC=N1)OCC(=O)C1=C(C2=CC=C(F)C=C2)NC2=CC=CC=C12
275,O=C(OCC1=NC=NN1C1=CC=CC=C1)C1=CC(C2=CC=CC=N2)=CC(F)=C1
276,CN(C(=O)C1=CC=C(C2=CC=NN2C)C=C1)C1=NC=C(OCC2=CC=CC=C2)C=N1
277,N#CC1=CN2C(C(=O)NC(C(=O)CC3=CC=CC=C3)C3=CC=CC=C3)=CN=C2C=C1
278,CN1C=CC2=C(C(=O)NCC3=CC=C(NC(=O)C4=CC=CC=C4O)C=C3)C=CN=C21
279,CC1=CC2=CC(CNC(=O)C3=CC=C(N(C)C4=CC=CC=C4)N=C3)=CC=C2NC1=O
280,O=C(NCC1=CC=C(NC(=O)C2=CC=CN=C2)C=C1)C1=CC=C2C=NNC(=O)C2=C1
281,O=C(NCC1=CC=C(COC2=CC(F)=CC=C2)C=C1)C1=CC2=C(NN=N2)C(F)=C1
282,O=C(NC1=CC=C(N2C=CC=CC2=O)C=C1F)C1=NC2=CN=CC=C2C(Cl)=C1
283,CN(CC1=CC=CC(NS(=O)(=O)C2=CC=CC=C2)=C1)C(=O)C1=CC=NC(C2=NNC=C2)=C1
284,CCC1=NC2=CC(F)=CC=C2C=C1C(=O)NC1=CC(=O)N(C2=CC=CC=C2)N=C1
285,O=C(NC1=CC=C(C2=NC=CN2)C=C1)NC1=CC(=O)N(C2=CC=CC=C2)C=C1
286,O=C1CN(C(=O)C(F)(F)C2=NC=CC=C2F)C2=CC=CC=C2N1C1=CC=CC=C1
287,CC1=NN(C2=CC=CC=C2CNC(=O)C2=NOC(C3=CC=C(C#N)C=C3F)=C2)C=C1
288,CC1=C(CC(=O)NCC2=CC=C(C3=CC=C4C=CC=CC4=C3)C=C2)C(=O)NC(N)=N1
289,CN1C=C(CCNC(=O)NCC2=NOC(COC3=CC=CC=C3F)=C2)C2=CC=C(F)C=C21
290,O=C(C1=C(F)C(O)=C(F)C=C1)N1CC(=O)N(C2=CC=CC=C2)C2=CC=CC=C21
291,O=C(NC1=NC(O)=CC=C1C1=CC=CC=C1)C1=CN(C2=CC(F)=CC=C2)C(=O)C=C1
292,CC1=NC2=CC=CC=C2N(CCNC(=O)C2=CC(F)=C(F)C=C2C(=O)C2=CC=CC=C2)C1=O
293,O=C(NCC1=CC=C(C2=CNC(=O)C=C2)C=C1)C1=CN(C2=CC=CC=C2)C(=O)C=C1
294,O=C(C1=CC=CC=C1)C1=CC(NC(=O)C2=C(F)C3=C(C=C2)NC(=O)N3)=CC=C1F
295,O=C(NC1=CC=CC=C1OCC1=CC=CN=C1)C1=CC(=O)N(C2=CC=CC=C2)N=C1
296,O=C(NC1=CC=CC(NC(=O)C2=CC3=CN=CC=C3C=C2F)=C1)C1=CNC(=O)C=C1
297,CC1=C(C(=O)NC2=CC=C(C(=O)NCC3=CC=CC(C4=CC=CC=N4)=C3)C(O)=C2)C=NO1
298,CC1=NC(NC(=O)C2=NN(C3=CC=C(F)C=C3)C=CC2=O)=NC=C1C1=CC=CC=C1
299,CN1C=C(C(=O)N(CC(N)=O)CC2=CC=C(C3=CC=CC=C3)C=C2)C2=CC(F)=CC=C21
300,CC1=CC=CC(N2C=C(C(=O)NCC3=CC(OC4=CC=C(F)C(F)=C4)=CC=N3)N=N2)=C1
301,CN1C=CC(=O)C2=CC(NC(=O)C3=CC=C(OC4=CC=C(C#N)C=N4)C=C3)=CC=C21
302,O=C(NC1=NN(C2=CC(F)=CC(F)=C2)C=N1)C1=CC=C(C2=CC=CN=C2)C=C1
303,O=C(NCC1=CC=C(C2=CNC(=O)C=C2)C=C1)C1=CC=CN=C1OC1=CC=CN=C1
304,O=C(O)C1=CC=C(C2=CC=CC(CNC(=O)C3=CC=C4C(=O)C=CNC4=C3)=C2)C=C1
305,NC(=O)C1=CC(CNC(=O)CCC2=NC(C3=CC=CC=C3)=C(C3=CC=CC=C3)O2)=CC=N1
306,N#CC1=CC=CC=C1C1=CC=C(C(=O)NC2=NN=NN2CC2=CC=C(F)C=C2)C=C1
307,NC1=CC(C(=O)NC2=CC(C3=CC=C(O)N=C3)=CC=C2)=NN1C1=CC=C(F)C=C1
308,O=C(NCC1=CC=C(C2=CNC(=O)C=C2)C=C1)NC1=NC=NC=C1C1=CC=CC=C1
309,O=C(NCC1=CC=C2C=CC=NC2=C1)C1=CC=C(NC(=O)C2=CNC(=O)C=C2)C=C1
310,CN1C=CC(C(NC(=O)C2=CC=C(CNC(=O)C3=CC=CS3)C=C2)C2=CC=C(F)C=C2)=N1
311,O=C(NC1=CC=CC=C1)C1=CC=C(NCC2=NOC(COC3=CC=CC=C3F)=C2)N=N1
312,O=C(NCC1=CC=C(C2=CNC(=O)C=C2)C=C1)C1=CC=C(CC2=CC=CC=C2)N1
313,O=C(NCC1=CC=C2C=CC(=O)NC2=N1)C1=CC=CC=C1OC1=CC=C(F)C=C1
314,O=C(NC1=CN=CC=C1OCC1=CC=CC=C1)C1=CC2=C(NC(=O)C=C2)C(F)=C1
315,CC1=C(NC(=O)C2=CN=CC3=C2C=CNC3=O)C=CC=C1C(=O)NC1=CC=CC=C1
316,O=C(NC1=C(C(F)F)N(C2=CC=NC=C2)N=C1)C1=NOC(COC2=CC=CC=C2F)=C1
317,O=C(NC1=CC=C2C(=O)NC(=O)NC2=N1)C1=CC=C(OC2=CC=CC=C2F)C=C1
318,O=C(COC1=CC=CC(OC2=CC=CC=N2)=C1)NC1CC(=O)N(C2=C(F)C=CC=C2F)C1
319,O=C(NC1=CC(C2=CC=NC=C2)=CNC1=O)C1=CC2=CC=CC=C2N=C1C(F)F
320,CN1C=CN=C1CC(NC(=O)COC1=CC=CC(OC2=CC=CC=N2)=C1)C1=CC=CC=C1
321,O=C(NC1=CN=C(C2=CC(F)=CC=C2)N=C1)C1=CC=CN=C1C1=CC=NC=C1
322,O=C(NC1=NC2=CC=C(OC(F)(F)F)C=C2C=C1)C1=CC(=O)N2C=CC=CC2=N1
323,O=C(CCC1=NN=CN1C1=CC=CC=C1)NCC1=CC(OC2=CC(F)=CC=C2)=CC=N1
324,CC1=CC=C(OCC2=CC=CC(C(=O)NC3=CC=C(C4=CNC(=O)N4)C=C3)=C2)C=N1
325,O=C(CC1=CC=CC(OC2=CC=CC=C2)=C1)NC1=NC=C(C2=NC=CC=N2)C=N1
326,NC1=NN(CC(=O)NCC2=NC=CC=C2C2=CC=C(F)C=C2)C(C2=CC=CC=C2)=C1
327,O=C(NC(C(=O)C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=NN1C1=CC=NC=C1
328,COC1=CC=C(NC(=O)C2=CNC(=O)C3=CC=CN=C23)C(OCC2=CC=CC=C2)=C1
329,NC(=O)C1=C(NC(=O)C2=CC(C3=C(F)C=C(F)C=C3F)=NO2)C2=CC=CC=C2O1
330,O=C(N=S(=O)(C1=CC=CC=C1)C1=CC=NC=C1)C(C1=CC=CC=C1)N1C=CC=N1
331,COC1=CC=C(NC(=O)C2=CN=C3C(=O)NN=CC3=C2)C=C1C(=O)C1=CC=CC=C1
332,NC(=O)CN(CC(=O)C1=CNC2=CC=CC=C12)CC1=CC=C(C2=CC=CC=C2)C=C1
333,N#CCN1C=C(C(=O)NC2=C(C#N)C(=O)N(C3=CC=CC=C3)C=C2)C2=CC=CC=C21
334,O=C(COC1=CC=CC(OC2=CC=CC=N2)=C1)NCCC1=NC(C2=CC=NC=C2)=CS1
335,N#CC1=CC(C2=CC=CC=C2)=CC(NC(=O)C2=NNC3=CC=CC=C3C2=O)=C1
336,CS(=O)(=O)C1=CC=C(C2=CC(=O)N3C=CC=C(OCC4=CC=CC=C4)C3=N2)C(F)=C1
337,O=C(CC(O)CC1=CC=CC=C1)NC1=CC=C2N=CN(C3=CC=CC=C3)C(=O)C2=C1
338,COC1=CC=CC(C2=CN=C(C(=O)NC3=CN(C4=CC=CC=C4F)N=C3)N=C2)=C1
339,N#CC1=CC=C(N2C=C(C#N)C(NC(=O)CC3=CC=C4C=CN=CC4=C3)=N2)C(F)=C1
340,O=C(COC1=CC=CC(OC2=CC=CC=N2)=C1)OCC1=CC(C2=CC=NC=C2)=NN1
341,O=C(NC1=CC(F)=CC=C1C1=NNC(=O)N1)C1=CC=CC(OC2=CC=CC=C2)=N1
342,O=C(NC1=CC=C(OC2=CC(F)=CC=C2)N=C1)C1=CC=C2C=NNC(=O)C2=C1
343,COC1=CC=C2C(C(=O)NCC3=CC=CC=C3OC3=CC=CC=N3)=CC(=O)NC2=C1
344,O=C(NC1=CN(CC2=CC=CC=C2)C(=O)C=C1)C1=CC=NC2=CC=C(F)C=C12
345,O=C(NC1=CC=C(C2=CNC(=O)N2)C=C1)NC1=NC=CC=C1OCC1=CC=CC=C1
346,O=C(NCC1=NOC(C2=CC=C(F)C=C2)=N1)C1=CNC2=C(C=C(F)C(F)=C2)C1=O
347,N#CC1=CN2C(C(=O)NC(COC3=CC=CC=C3)C3=CC=C(F)C=C3)=CN=C2C=C1
348,O=C(NCC1=CC(OC2=CC(F)=CC=C2)=CC=N1)C1=CC=CC(N2C=CC=N2)=N1
349,COC1=CC=C(CN2C=CN=C2C(=O)NC2=CN(C3=CC=CC=C3)C(=O)C=C2)C=C1
350,O=C(NCC1=CC=CC=C1COC1=CC=CC=C1Cl)C1=CN(CC2=CC=CN=C2)N=N1
351,COC1=CC=CC(OC2=CC=C(NC(=O)C3=CNC(=O)C4=CC=CN=C34)C=C2)=C1
352,O=C(COC1=CC=CC(OC2=CC=CC=N2)=C1)OCC1=NN=CN1C1=CC=CC=C1
353,CC1=CC=CC=C1C1=NC(CNC(=O)COC2=CC=CC(OC3=CC=CC=N3)=C2)=NO1
354,CN(C(=O)C1=CN(C2=CC=CC=N2)N=C1)C1=CC=CC(C(O)C2=CC=CC=C2)=C1
355,O=C(NC1=CC=C(C2=NN=CO2)C(F)=C1)NC1=CC(=O)N(C2=CC=CC=C2)C=C1
356,O=C(NCC(F)(F)C1=CC=CC2=CC=CN=C12)C1=NNC(C2=CC=CC=C2O)=C1
357,O=C(NC1=CC=C(C2=NOC(C(F)(F)F)=C2)C=C1)C1=CC=C2C(=O)NC=CC2=N1
358,COC1=CC=C(C2=CC=CC=N2)C=C1NC(=O)C1=CN=CN1C1=CC=C(O)C=C1
359,O=C(NC1=CC(C2=NNN=N2)=CC(C2=CC=NC=C2)=C1)C1=C(F)C=CC(F)=C1O
360,O=C(NCC1=NOC(C2=CC=C(F)C=C2)=C1)C1=CN(C2=C(F)C=CC=C2F)N=N1
361,O=C(NCC1=CC=C2C=COC2=C1)C1=CC(=O)C(OCC2=CC=C(F)C=C2)=CO1
362,O=C(CC1=NNC(=O)C=C1)C1=CC=C(C2=CN=C3C(F)=CC=CC3=C2)C=C1
363,O=C1N=C(C2=CC=C(C3=CC(F)=CC=C3OCC3=CC=NC=C3)C=N2)C=CN1
364,O=C(CC1=CC=CC(OCC2=CC=CN=C2)=C1)NCC1=C(C2=CC=CC=C2)OC=N1
365,O=C(NCC1=CC=CC=C1OC1=CC=CC=N1)C(O)C1=CC=CC(OC(F)(F)F)=C1
366,O=C(CC1=COC(C2=CC=C(F)C=C2)=N1)NC1=NC=NN1C1=CC=C(F)C=C1F
367,COC1=CC=CC(C2=CC=CC=C2NC(=O)C2=CC=C3C(=O)N(C)C(C)=CC3=N2)=C1
368,O=C(NC1=CN=C(C2=NC=CC=N2)N=C1)NC(C1=CC=NC=C1)C1=CC=C(F)C=C1
369,COC(=O)C1=NN(C2=CC=C(NC(=O)C3=C(F)C4=CC=CC=C4C=C3)C=C2)C=N1
370,O=C(O)C1=CC=CC(C2=CC=CC=C2CNC(=O)C2=CC(N3C=CC=N3)=CC=N2)=C1
371,N#CC(C1=CC=CC=C1)C1=CC=C(NC(=O)CC2=CC=C(C3=NN=NN3)C=C2)C=C1
372,CN1C(C(=O)NC2=CC=C(F)C(C3=CN(C4=CC=CC=C4)N=N3)=C2)=CC=CC1=O
373,NC(=O)C1=CC=CC(OC2=CC=C(NC(=O)CC3=CC=CC4=C3OC=C4)N=C2)=C1
374,O=C(NCCC1=CC=C2OC=CC2=C1)C1=CC=CN(CC2=CC(F)=CC=C2)C1=O
375,COC1=CC=CC=C1C1=CN=C(COC(=O)C2=CC3=CC=C(F)C=C3NC2=O)O1
376,COC(=O)CN1C=NC2=CC=C(NC(=O)NC(C)CC3=CC=C4C=CC=CC4=C3)C=C2C1=O
377,O=C(NC1=CC=CC(OCC2=CC=CC=N2)=C1)C1=CN=CN1C1=CC=C(O)C=C1
378,CN1C=C(NC(=O)C2=CC(=O)N(C3=CC=CC=C3)N2)C(C2=CC=C(F)C=C2F)=N1
379,O=C(NC1=CC=C(N2C=CC(=O)N2)C=C1)C1=CC=NC=C1NCC1=CC=CC=C1
380,N#CC1=CC(OC2=CC=CC=C2NC(=O)CC2=CC=C(C3=NN=NN3)C=C2)=CC=C1
381,N#CC1=CC=C(N2C=NC(NC(=O)NCC3=CC=CC(C4=CC=CC=N4)=C3)=N2)C=C1
382,CC1=CC=C(C2=CC=CC(NC(=O)C3=CC(C4=CC=NC=C4)=NN=C3O)=N2)C=C1
383,CN1C=CN=C1COC1=CC=C(C2=NC(CC(=O)NCC3=CC=C(F)C(F)=C3)=NO2)C=C1
384,O=C(NC1=CN(CC2=CC=CC=N2)N=C1)C1=CC=NC=C1OC1=CC=C(F)C=C1
385,O=C(NCC1=CC=C(F)C=C1)C1=NC=CN=C1C(=O)N1CCC2=CC=C(OC(F)F)C=C2C1
386,CN1C(C(=O)NC2=CC=C(C3=NN=CO3)C=C2)=CC=C1C(=O)C1=CC=CC=C1F
387,N#CC1=C(F)C(F)=CC(C(=O)NC2=CC=C(N3C=CC=CC3=O)C=C2F)=C1
388,CN(CC1=CC=CC(C2=CC=C(C3=NC(=O)NC=C3)N=C2)=C1)C1=CC=CC=C1
389,CN(CC1=CN(C2=CC=CC=C2C2=CC=CC=C2)N=N1)C(=O)CC1=NC=CC=C1F
390,O=C(NCC1=CC=CC(C2=CC=CN=C2)=C1)C1=NN(CC2=CC=CC=C2)C=C1
391,O=C(NCC1=NOC(COC2=CC=CC=C2F)=C1)C1=CN(C2=CC(F)=CC=C2)C(=O)C=C1
392,N#CC1=CC(CC2=CN=C(NC(=O)C3=CC=C(NC(=O)C4=CNC(=O)C=C4)C=C3)S2)=CC=C1
393,CC1=C(C(=O)N(CC(N)=O)CC2=CC=C(C3=CC=CC=C3)C=C2)C=NN1C1=CC=C(F)C=C1
394,O=C(NC1=CC=C(OC2=CC=CC=N2)C=C1)C1=NN(C2=CC=CC=C2F)C=CC1=O
395,N#CC1=C(NC(=O)C2=CC(C3=CC=CC=C3F)=NO2)C=CN(C2=CC=CC=C2)C1=O
396,O=C(NC1=NC(O)=CC=C1C1=CC=CC=C1)C1=NN(C2=CC=C(F)C=C2)C=CC1=O
397,NC(=O)C(NC(=O)C1=NC(C2=CC=C(F)C=C2)=CC=C1)C1=CC=C2C=CC=CC2=C1
398,O=C(NC1=NN(C2=CC=C(F)C(F)=C2)C=N1)C1=NC(C2=CC=C(F)C=C2)=NC=C1
399,CN1C(CNC(=O)C2=CC(C3=CC=CC=N3)=CC(F)=C2)=CC(=O)N1C1=CC=CC=C1
400,CC1=NN(C2=CC=C(F)C=C2)C=C1C(=O)NC1=CC(=O)N(C2=CC=CC=C2)C=C1
